removed_yr,BrandName,ProductName,chemical_count
2013,Lush Handmade Cosmetics,Karma Bubble Bar,2
2013,Lush Handmade Cosmetics,Karma Komba,1
2013,Lush Handmade Cosmetics,Karma Komba Shampoo Bar,1
2013,Lush Handmade Cosmetics,Ma Bar Bubble Bar,1
2013,Lush Handmade Cosmetics,Pop In The Bath Bubble Bar,1
2013,Lush Handmade Cosmetics,Rose Jam Bubbleroon,1
2013,Lush Handmade Cosmetics,Seanik,1
2013,Lush Handmade Cosmetics,Sugar Scrub,1
2013,Lush Handmade Cosmetics,Sunny Side Bubble Bar,1
2013,Lush Handmade Cosmetics,The Green Bubbleroon,1
2013,Lush Handmade Cosmetics,Trichomania,1
2013,Lush Handmade Cosmetics,Yuzu & Cocoa Bubbleroon,1
2013,MARC JACOBS BEAUTY,HIGHLINER GEL EYE CRAYON,1
2013,Morgan Childs,MC 25.4oz Cucumber Melon Hand Soap,1
2013,Morgan Childs,MC 25.4oz Cucumber Melon Lavender Vanilla Hand Soap,1
2013,Morgan Childs,MC Avocado Olive 17.5oz Hand Soap,1
2013,Morgan Childs,MC Grapefruit 17.5oz Hand Soap,1
2013,Morgan Childs,MC Lavender 17.5oz Hand Soap,1
2013,Morgan Childs,MC Rosemary 17.5oz Hand Soap,1
2013,Morgan Childs,MC Tangerine 17.5oz Hand Soap,1
2013,Mustela,Post Partum Body Restructuring Gel,1
2013,NARCISO RODRIGUEZ - FOR HIM,GEL DOUCHE INTEGRAL,1
2013,New Directions Aromatics,Cream Cleanser,1
2013,New Directions Aromatics,Smoothing Body Polish,1
2013,Nu Skin,Nu Colour Tinted Moisturizer Broad Spectrum SPF 15 - Beige,3
2013,ORS,Weave Rx Ultimate Bond Remover,1
2013,Oi-Lin,Deep Moisture Lotion SPF-25,1
2013,Oi-Lin,Deep Moisture Lotion Tinted SPF-25,2
2013,Oi-Lin,Exceptional Cream,1
2013,PERSON & COVEY,DHS SAL SHAMPOO,1
2013,PERSON & COVEY,DHS TAR SHAMPOO,1
2013,PERSON & COVEY,DHS ZINC SHAMPOO,1
2013,PRIME SOURCE,Antibacterial Lotion Soap,1
2013,PRO�LINK�,Antibacterial Gold Hand Soap,1
2013,Pacific Garden�,"Pacific Garden� Foam Antimicrobial Soap, DF, FF",1
2013,Pacific Garden�,"Pacific Garden� Foam Antimicrobial Soap, Pacific Citrus�",1
2013,Palmolive Caprice,Especialdades Acti-Cerimidas Shampoo,1
2013,Penhaligon's,Artemisia Bath & Shower Gel,4
2013,Penhaligon's,Blenheim Bouquet Bath & Shower Gel,2
2013,Penhaligon's,Bluebell Bath & Shower Gel,4
2013,Penhaligon's,Elisabethan Rose Bath & Shower Gel,4
2013,Penhaligon's,Elixir Bath & Shower Gel,4
2013,Penhaligon's,Ellenisia Bath & Shower Gel,4
2013,Penhaligon's,Endymion Bath & Shower Gel,4
2013,Penhaligon's,Juniper Sling Bath & Shower Gel,2
2013,Penhaligon's,Lavandula Bath & Shower Gel,4
2013,Penhaligon's,Lavandula Liquid Hand Wash,2
2013,Penhaligon's,Lily of the Valley Bath & Shower Gel,4
2013,Penhaligon's,Malabah Bath & Shower Gel,4
2013,Penhaligon's,Opus 1870 Bath & Shower Gel,4
2013,Penhaligon's,Quercus Bath & Shower Gel,4
2013,Penhaligon's,Sartorial Bath & Shower Gel,2
2013,Penhaligon's,Vanities Bath & Shower Gel,4
2013,Pond's,Wet Cleaning Towelettes,1
2013,Premier Value,Coal Tar Shampoo,1
2013,Quality Choice,Coal Tar Shampoo,2
2013,Reliable,Gold Antimicrobial Lotion Soap,1
2013,Renown�,Antibacterial Soap,1
2013,Rexall,Medicated Shampoo,2
2013,Rite Aid,Coal Tar Shampoo,1
2013,Rite Aid,Coal Tar Shampoo Extra Strength,2
2013,SBS 40,SBS 40 Medicated Skin Cream,2
2013,SISLEY - PARIS,BROAD SPECTRUM SUNSCREEN colorless SPF30+,1
2013,SISLEY - PARIS,BROAD SPECTRUM SUNSCREEN natural SPF20,1
2013,SISLEY - PARIS,CREME REPARATRICE / RESTORATIVE FACIAL CREAM,1
2013,SISLEY - PARIS,EMULSION ECOLOGIQUE / ECOLOGICAL COMPOUND,1
2013,SISLEY - PARIS,LOTION TONIQUE AUX FLEURS / FLORAL TONING LOTION,1
2013,SISLEY - PARIS,PHYTO-KHOL PERFECT / EYELINER - all shades,2
2013,SISLEY - PARIS,PHYTO-LEVRES PERFECT / LIPLINER - all shades,2
2013,SISLEY - PARIS,PHYTO-MASCARA ULTRA VOLUME - all shades,2
2013,SISLEY - PARIS,PHYTO-OMBRE ECLAT / LONG LASTING EYE SHADOW - all shades,2
2013,SISLEY - PARIS,PHYTO-POUDRE COMPACTE / PRESSED POWDER - all shades,2
2013,SISLEY - PARIS,PHYTO-TOUCHES DE SISLEY / SUN GLOW - duo miel cannelle,1
2013,SISLEY - PARIS,POUDRE TRANSPARENTE / TRANSPARENT LOOSE FACE POWDER - all shades,2
2013,SISLEY - PARIS,ROUGE A LEVRES HYDRATANT LONGUE TENUE / HYDRATING LONG LASTING LIPSTICK - all shades,2
2013,SISLEY - PARIS,SHAMPOOING / SHAMPOO,1
2013,SISLEY - PARIS,SUPER STICK SOLAIRE zones sensibles incolore SPF30 / SUNSCREEN for sensitive areas colorless SPF30,1
2013,Sally Hansen,Sally Hansen Advanced Hard as Nails,1
2013,Silk Elements,Silk Elements Luxury Moisturizing Neutralizing Shampoo,1
2013,Silk Elements,Silk Elements Luxury Moisturizing Shampoo,1
2013,Sisley - Paris,PHYTO-KHOL STAR / GLITTERING EYELINER - all shades,2
2013,Soft Care,Enriched Lotion Soap,1
2013,Soft Care,Neutra-Germ Antibacterial Lotion Soap,1
2013,Soft Care,Neutra-Germ Fragrance Free Antibacterial Lotion Soap,1
2013,SunSmile,Herbal Toothpaste,1
2013,Sunmark,Coal Tar Shampoo,1
2013,Swan,Coal Tar Shampoo,1
2013,TRUETOUCH,Defining Eyeshadow,2
2013,TRUETOUCH,Lengthening Mascara,1
2013,TRUETOUCH,Luminous Mineral Foundation,2
2013,TRUETOUCH,Precision Lip Liner,2
2013,TRUETOUCH,Shiny Lip Gloss,2
2013,The Body Shop,ALMOND SHOWER GEL,1
2013,The Body Shop,WHITE MUSK BLUSH SUMPTUOUS SILK SHOWER GEL,2
2013,Topcare,Coal Tar Shampoo,1
2013,Triple S,Gentle Antibacterial Cleanser,1
2013,Up & Up,Coal Tar Shampoo,2
2013,Up & Up,Medicated Shampoo,2
2013,Western Family,Coal Tar Shampoo,1
2013,YON KA,ADVANCED OPTIMIZER CREME,1
2013,YON KA,AUTOBRONZANT - Face and body self tanning lotion,1
2013,YON KA,BONNE MINE - Bronzer moist for men,1
2013,[comfort zone],TRANQUILLITY oil,1
2013,colorescience,pressed mineral foundation,1
2013,enMotion�,"enMotion� Antimicrobial Foam Soap with Moisturizers, DF, FF",1
2013,enMotion�,"enMotion� Antimicrobial Foam Soap with Moisturizers, Tranquil Aloe",1
2013,instacolor,instacolor TEMPORARY HAIR COLOR SPRAY,2
2014,All Hands,Hand Care System Pink Satin Lotionized Soap,1
2014,Anastasia Beverly Hills,Eyeshadow Refill (Moss shade),1
2014,Arbonne,"Hamptons Classic Palette - Eye Shadows (Seashell, Pebble, Sand Dune, Driftwood)",1
2014,Arbonne Cosmetics,Eye Shadow (Cabernet),1
2014,Artistry,Artistry 8 Essentials Hydrating Lotion SPF 15,1
2014,Bath & Body Works ,Bath & Body Works Diamond Shimmer Mist Morocco Orchid & Pink Amber,1
2014,Beyond the Zone,Beyond the Zone Shock Therapy Bold Blonde Blonde Booster Treatment,1
2014,Beyond the Zone,Beyond the Zone Shock Therapy Extreme Clean Clarifying Treatment,1
2014,Bioelements,Lip Buff,1
2014,Bioelements,Year-Round Protector,1
2014,Bunny Bubble Bar,Bunny Bubble Bar,1
2014,China Glaze,Nail Lacquer - Honeysuckle,1
2014,Don,Pink Lotion Soap,1
2014,EXCELON�,Luxury Lotion Soap,1
2014,EXCELON�,Spring Shower Body & Hair Shampoo,2
2014,Elucence,Serious Shine Spray,1
2014,Fing'rs,Heart 2 Art Nail Polish,1
2014,Gelish,Are You Feeling It?,2
2014,Gelish,Bashful,1
2014,Grand Touch�,Body & Hair Shampoo,2
2014,Grand Touch�,Pink Lotion Soap with Moisturizers,1
2014,HILLYARD,Pink Plus Lotion Soap,1
2014,ISSEY MIYAKE - L'EAU D'ISSEY POUR HOMME,GEL DOUCHE,1
2014,ISSEY MIYAKE - L'EAU D'ISSEY POUR HOMME SPORT,SHAMPOOING INTEGRAL CORPS ET CHEVEUX,1
2014,Kenra (r) Platinum,Styling Creme,1
2014,NARCISO RODRIGUEZ - FOR HER,SON SOIN DOUCHE,1
2014,Nailene,Acrylic Liquid,1
2014,Natural Advantage,Firming & Lifting Neck Treatment,1
2014,Neutrogena,Healthy Volume Mascara,1
2014,New Directions Aromatics,Bubble Bath,2
2014,New Directions Aromatics,Shampoo,1
2014,New Directions Aromatics,Shower Gel,2
2014,Nice Touch,Pink Jade Hand Cleaner,1
2014,PERSON & COVEY,DHS TAR GEL SHAMPOO,1
2014,PRIME SOURCE,Lotion Hand Soap,1
2014,PRIME SOURCE,SILKY PINK HAND SOAP,1
2014,PRIME SOURCE,Super Pink Hand Soap,1
2014,PRO�LINK�,Big Pink Lotion Soap,1
2014,PRO�LINK�,Hair & Body Shampoo,2
2014,PRO�LINK�,Prestige� 1000 Lotion Skin Cleanser,1
2014,PRO�LINK�,Prestige� 2000 Lotion Skin Cleanser,1
2014,PRO�LINK�,Skin Cleanser,1
2014,Regis Design Line,Curl Lock Shampoo,1
2014,Regis Design Line,Intensity Conditioning Therapy,1
2014,Regis Design Line,Interrupt Texturizing Clay,1
2014,Reliable,Hair & Body Shampoo,2
2014,Reliable,Pink Lotion Soap,1
2014,Reliable,Premium Pink Lotion Soap with Moisturizers,1
2014,Reliable,White Lotion Soap,1
2014,Renown,Pink Hand Soap,1
2014,Renown,Pink Lotion Cleanser,1
2014,Renown,Pink Lotion Soap,1
2014,Renown,White Hand Soap,1
2014,Renown�,Body & Hair Shampoo,2
2014,SIGNATRY,Luxury Lotion Soap,1
2014,SIGNATRY,SPRING SHOWER BODY & HAIR SHAMPOO,1
2014,SOAP & GLORY,SOAP & GLORY MAKE YOURSELF YOUTHFUL REJUVENATING EYE CREAM,1
2014,Samy,Get Curls Curl Reactivator,1
2014,The Body Shop,01 Divide & Multioly Mascara Shade: Black,1
2014,The Body Shop,BRAZIL NUT SOAP,1
2014,The Body Shop,CHOCOMANIA SOAP,1
2014,The Body Shop,COCONUT SHOWER CREAM,1
2014,The Body Shop,COCONUT SOAP,1
2014,The Body Shop,CRANBERRY JOY HEART SOAP,1
2014,The Body Shop,GINGER SCALP CARE,2
2014,The Body Shop,GINGER SPARKLE HEART SOAP,1
2014,The Body Shop,Juice It Grapefruit & Mandarin Exfoliating Body Scrub,1
2014,The Body Shop,Moringa Soap,1
2014,The Body Shop,OLIVE SOAP,1
2014,The Body Shop,Shea Soap,1
2014,The Body Shop,VANILLA BLISS HEART SOAP,1
2014,The Body Shop,VITAMIN E COOL BB CREAM,1
2014,The Body Shop,VITAMIN E TINTED MOISTURE LOTION,1
2014,The Body Shop,Vitamin E Illuminating Moisture Cream,1
2014,Triple S,Lotion Cleanser with Moisturizers,1
2014,Triple S,Pearl Lotion Hand Soap,1
2014,Victoria's Secret Beauty,Victoria's Secret Lasting Touch Fragrance Cream Heavenly,1
2014,unisource,DermaCare Preview Premium Lotion Soap,1
2014,unisource,DermaCare Septophene E-2 Lotion Soap,1
2014,unisource,Dermacare Pink Lotion Soap,1
2015,Anastasia Beverly Hills,Tinted Brow Gel Auburn,1
2015,Beyond the Zone,Beyond the Zone Last Call Hair Masque,1
2015,Circa,Color Absolute Velvet Luxe Lipstick,1
2015,Circa,Color Focus Eye Shadow Single,1
2015,Circa,Studio Edit Full Coverage Concealer,1
2015,DHC,Q10 Moisture Care Powdery Foundation EX NO01,1
2015,DHC,Q10 Moisture Care Powdery Foundation EX NO02,1
2015,DHC ,Q10 Moisture Care Powdery Foundation EX NO00,1
2015,Disney,Pop of Minnie Mini Lipstick Set,1
2015,Disney,Tangled Web Eye Defining Gel Liner,1
2015,ELIE SAAB - LE PARFUM,SCENTED SHOWER CREAM,1
2015,Eucerin,Eucerin Q10 Anti-Wrinkle Sensitive Skin Creme,1
2015,GOJO,All Purpose Skin Cleanser,1
2015,GUERLAIN,THE LIP LINER - LASTING COLOUR - HIGH-PRECISION LIP LINER,1
2015,Hallmark Cards,Tattoo in Greeting Card - 399HKB3983 (Rock Star Guitar),1
2015,Hard Candy,Brow Now! Wand Duo,1
2015,Hourglass Cosmetics,1.5MM Mechanical Gel Eye Liner,1
2015,LBEL,D�FENSE 365 OIL-FREE DAILY PROTECTIVE FACIAL LOTION SPF 50,1
2015,Lush Handmade Cosmetics,Copperhead,1
2015,Lush Handmade Cosmetics,Intergalactic,1
2015,Morgan Taylor,Color Me Bold,1
2015,Morgan Taylor,On The Fringe,1
2015,Mustela,Hydra Stick with Cold Cream-Nutriprotective,1
2015,Nature's Gate,NG Advanced Care Oh What a Night Walnut Therapy for Overnight Renewal,1
2015,Palladio,Glam Intense Super Long Wear Gel Liner,1
2015,Palladio,Herbal Matte Lipsticks,2
2015,Palladio,Immortal Kajal,1
2015,Palladio,The Definer Contour & Highlight Duo Crayon,1
2015,RE9 Advanced for Men,Exfoliating Wash,3
2015,RITUALS,Brilliant Bliss,1
2015,RITUALS,Fortune Oil,1
2015,RITUALS,Hammam Hot Scrub,1
2015,RITUALS,Hammam Olive Secret,1
2015,RITUALS,Sakura Spring,1
2015,RITUALS,Shanti Shower,1
2015,RITUALS,Wai Wang,1
2015,SHISEIDO,SHISEIDO MEN TOTAL REVITALIZER,1
2016,APRIL BATH & SHOWER,FACIAL SCRUB,1
2016,ARITAUM,MONO EYES #104 [ITALIAN],1
2016,ARITAUM,MONO NO EYES 41 CASHMERE,1
2016,ARITAUM,STYLE POP BROW MASCARA #4,1
2016,Anastasia Beverly Hills,Brow Definer Caramel,1
2016,Anastasia Beverly Hills,Liquid Lips Trust Issues,1
2016,"Anastasia Beverly Hills	",Stick Foundation (XXXXX),1
2016,April Bath & Shower,Facial Mask,1
2016,Chrome Hearts,Nail Lacquer,3
2016,Fingerpaints,1 Step Gel Polish,1
2016,Gold Bond Ultimate Men's Essentials Body Powder,Gold Bond Ultimate Men's Essentials Body Powder,1
2016,Hard Candy,All Matte Up Hydrating Lip Stain,1
2016,Hourglass Cosmetics,Ambient Lighting Powder,1
2016,Hourglass Cosmetics,Arch Brow Sculpting Pencil,1
2016,Hourglass Cosmetics,Extreme Sheen High Shine Lip Gloss,2
2016,Hourglass Cosmetics,Hidden Corrective Concealer,1
2016,Hourglass Cosmetics,Immaculate Liquid Powder Foundation,2
2016,Hourglass Cosmetics,Oxygen Foundation Mineral Powder,1
2016,Hourglass Cosmetics,Superficial Lash Mascara,1
2016,Hourglass Cosmetics,Superficial Waterproof Bronzer,1
2016,Hourglass Cosmetics,Trace Eye Liner,1
2016,Hourglass Cosmetics,Trace Lip Liner,1
2016,Hourglass Cosmetics,Veil Fluid Make Up SPF 15,1
2016,Hourglass Cosmetics,Vol. 6 Eye Shadow Palette,1
2016,Hourglass Cosmetics,"Vol. 6 Eye Shadow Palette, Neo Classics",2
2016,KAT VON D,SERPENTINA EYESHADOW PALETTE,1
2016,LANEIGE,SERUM INTENSE LIPSTICK (LR08),1
2016,LVMH FRAGRANCE BRANDS,TEINT COUTURE BALM  - Blurring Foundation Balm - Bare Skin Perfector - Broad Spectrum SPF 15,2
2016,La Prairie,Anti-Aging Eye and Lip Perfection a Porter,2
2016,La Prairie,Anti-Aging Hydratint Sunscreen SPF 20,1
2016,La Prairie,Anti-Aging Longevity Serum,1
2016,La Prairie,Anti-Aging Neck Cream,1
2016,La Prairie,Cellular Lip Color Effects,1
2016,La Prairie,Cellular Treatment Illuminating Face Powder,1
2016,La Prairie,Skin Caviar Concealer Foundation SPF 15,2
2016,MARC JACOBS,LE MARC LIP CREME,1
2016,Milk,SPF Balm Tint,2
2016,New Directions Aromatics,Suspending Body Wash,1
2016,Nivea Men,Nivea Men Protective Lotion SPF 15,1
2016,No7,Moisture Drench Lipstick,2
2016,Olay,Olay Daily Exfoliating Body Wash,1
2016,PARFUMS GIVENCHY,MATISSIME VELVET � Radiant Mat Fluid Foundation with Sunscreen � Broad Spectrum SPF 20,2
2016,PCA SKIN,Intensive Clarity Treatment,2
2016,Pacific Garden�,"Pacific Garden� Foam Hand Sanitizer, DF, FF",1
2016,Tom's of Maine,True Mint Sensitive Anticavity Toothpaste,1
2017,Burt's Bees,Burt's Bees Matte Lip Crayon,1
2017,Charlotte Tilbury Beauty Ltd,Pocket Pout,2
2017,Collab,The Filter Highlighting Liquid,1
2017,FENTY BEAUTY,COSMIC GLOSS LIP GLITTER,1
2017,I Dew Care,Disco Kitten,2
2017,Innisfree,mineral makeup base 03,1
2017,Innisfree,powerproof pen liner 02,1
2017,Lush Manufacturing Ltd,FOMO,1
2017,Lush Manufacturing Ltd,Golden Egg,1
2017,Lush Manufacturing Ltd,Tooth Fairy Dust Powder,1
2017,MAVALA,MAVALA LIPSTICK,2
2017,MDSolarSciences,MDSolarSciences (TM) KidCreme Mineral Sunscreen SPF 40 2.5oz Broad Spectrum UVA UVB Sunscreen,1
2017,MILANI,MILANI STAY PUT MATTE 17HR WEAR LIQUID EYELINER,1
2017,Milani,Easybrow Tinted Fiber Gel,1
2017,Milk Makeup,Holiday Glitter Quad - Party UP,1
2017,Milk Makeup,Sunshine Skin Tint,1
2017,New Directions Aromatics,Body Wash,2
2017,Palladio,Rice Paper,1
2017,RITUALS,Carpe Diem,1
2017,RITUALS,Samurai Ice Shower,1
2017,Sulwhasoo ,Makeup Balancer No.1,1
2017,Swan,Advanced Healing Therapeutic Skin Care,1
2017,Tom's of Maine,Lip Gloss - Daybreak Pink,1
2017,Tom's of Maine,Lip Gloss - Meadow Rose,1
2017,Tom's of Maine,Lip Gloss - Summer Sand,1
2017,Tom's of Maine,Lip Shimmer - Autumn Glow,1
2017,Tom's of Maine,Lip Shimmer - Spring Blossom,1
2017,Tom's of Maine,Lip Shimmer - Whisper Pink,1
2017,enMotion�,"enMotion� Foam Hand Sanitizer with Moisturizers, FF",1
2018,Almay,Almay Holographics,2
2018,Almay,One Coat Multi-Benefit Mascara,2
2018,Bioelements,Sun Diffusing Protector,1
2018,COULEUR NATURE 3,EYESHADOW PALETTE,1
2018,Charlotte Tilbury,Light Wonder,1
2018,Charlotte Tilbury,Luxury Palette Of Pops Supersonic Girl,1
2018,Charlotte Tilbury ,Latex Love,1
2018,CloSYS,CloSYS Fluoride Free Toothpaste,1
2018,Forever,Relaxation Massage Lotion,1
2018,HUDA BEAUTY,HUDA BEAUTY EYESHADOW PALETTE,3
2018,Hard Candy,Glitteratzi Eyeshadow Duo,1
2018,Harmony,Bella's Vampire,1
2018,Harmony,High Bridge,1
2018,Innisfree,(My palette) my blusher 18,1
2018,Kaja,"Beauty Bento	Bouncy Shimmer Eyeshadow Trio 03 Toasted Caramel",1
2018,L.A. GIRL,GEL EYELINER,1
2018,L.A. GIRL,GEL LINER KIT,1
2018,L.A. GIRL,PRO CONTOUR POWDER,1
2018,L.A. GIRL,ULTIMATE AUTO EYELINER,1
2018,LANEIGE ,Mini Pore Waterclay Mask,1
2018,Le Mieux,Vita C Skin Protective Cream,1
2018,Lush Manufacturing Ltd,Melt My Heart,1
2018,Lush Manufacturing Ltd,Perle De Sel,1
2018,Mamonde,Mamonde Highlight Lip Tint Velvet No.8,1
2018,Milk Makeup,Holographic Stick,4
2018,Milk Makeup,Long wear Gel Eyeliner,1
2018,Nature's Gate,Professional System Heat Protect & Shine Spray,1
2018,Palladio,4Ever+Ever Make up Setting Dewy Finish Spray,1
2018,Que Bella,Pumpkin Seed Cream Scrub,1
2018,RITUALS,La Vie en Rose,1
2018,RITUALS,Miracle Foundation,1
2018,Revlon,COLORSTAY� EYE LINER,1
2018,SUN CHEMICAL,TITANIUM DIOXIDE,14
2018,Solimo,Aloe Cool Hypoallergenic Moisture Care Lotion for Hands & Body,1
2018,Solimo,Oil-free Absolutely Beaming Daily Moisturizer Broad Spectrum UVA/UVB SPF 15 Sunscreen,1
2018,Solimo,Pink Grapefruit Clarifying Body Wash Salicylic Acid Acne Treatment,1
2018,Solimo,Solimo Pink Grapefruit Clarifying Body Wash Salicylic Acid Acne Treatment,1
2018,The Body Shop,LIP & CHEEK STAIN,1
2018,Tom's of Maine,Soothing Mint Sensitive Anticavity Toothpaste,1
2018,Tom's of Maine,Wintermint Sensitive Toothpaste - Fluoride-Free,1
2018,Too Faced Cosmetics,Razzle Dazzle Berry,1
2018,Your Name Professional Brands,Baked Hydrating Powder Foundation,1
2018,Your Name Professional Brands,CORRECT AND BLUR FACE PRIMER,1
2018,Your Name Professional Brands,Pore Perfecting Face Primer,1
2018,Your Name Professional Brands,Pro Lip Primer,1
2018,Your Name Professional Brands,Retexturizing Face Primer BROAD SPECTRUM SPF 20,1
2018,Your Name Professional Brands,Vitamin C Lip Treatment,1
2018,ZOEVA,ARISTO (CENTRAL FIGURE),1
2018,ZOEVA,ARISTO (CHLOE),1
2018,ZOEVA,ARISTO (DEMETER),1
2018,ZOEVA,ARISTO (DESPOINA),1
2018,ZOEVA,BROW SPECTRUM EYEBROW POWDER PALETTE (BR090),1
2018,ZOEVA,COCOA BLEND (BITTER START),1
2018,ZOEVA,COCOA BLEND (Beans Are White),1
2018,ZOEVA,NUDE SPECTRUM (ND090),1
2018,ZOEVA,OPULENCE (IMPOSSIBLE TO MOVE),1
2018,ZOEVA,OPULENCE (UNDERNEATH THE GOLD),1
2018,ZOEVA,WINTER STROBE SPECTRUM (WI020),1
2019,Aqua-Onyx,Permanent Cosmetics Color,1
2019,Artistic,Colour Gloss Soak Off Gel Nail Colour - Resting Beach Face,1
2019,Artistic,Colour Revolution Reactive Nail Lacquer - Beam Me Up,1
2019,Bioelements,Barrier Fix Daily Hydrator,1
2019,Bioelements,Measured Micrograins +,1
2019,BoaVida ,Recovery Creme,1
2019,Bodyography SKIN,Microdermabrasion Scrub,1
2019,CND,Creative Play Nail Lacquer,1
2019,COLORSTAY,REVLON COLORSTAY BROW SHAPE & GLOW,1
2019,CREATIVE NAIL DESIGN,CND CREAT PLAY GEL POLISH COIN DROP,1
2019,Charlotte Tilbury,Airbrush Flawless Foundation,1
2019,Clairol ,Age Defy CC+ Colorseal,1
2019,Colgate Total,Colgate Total SF Whole Mouth Health Daily Repair Toothpaste,1
2019,Colorescience,Beauty On The Go Palette,1
2019,Dazzle Dry,Nail Lacquer,2
2019,Entity,Color Couture Soak Off Nail Gel - Step Into Satin,1
2019,Entity,No Light Gel-Lacquer - Beauty Icon,1
2019,GIVENCHY,"MATISSIME VELVET - Radiant Mat Powder Foundation, Absolute Matte Finish SPF 20",1
2019,GOKOS,1 BROW DUO,1
2019,Giovanni,Wicked Texture,1
2019,HOT TOPIC,COMPLETE SKELETON COSMETIC KIT - Face Powder,1
2019,I Dew Care,Matcha Mood,1
2019,IOPE,IOPE COLOR FIT LIPSTICK 31 COLOR AUTUMN,1
2019,KENZO,KENZOKI FACE / DAY OR NIGHT SERUM IN A MASK,1
2019,Lush Manufacturing Ltd.,Yog Nog Naked Body Conditioner,1
2019,MAVALA,MAVALA LIPSTICK,1
2019,MDSolarSciences,Mineral Tinted Sunscreen Stick SPF 30,1
2019,Milk,Highlighter,1
2019,Milk,Matt Bronzer,1
2019,Mr. Pumice,Fungus Treatment,1
2019,ORLY,Nail Lacquer,2
2019,Oribe,Silverati Conditioner,1
2019,PONY EFFECT,CONCEPTUAL EYES QUAD #BE ROMANTIC,1
2019,PONY EFFECT,LIMITLESS MASTER EYE PALETTE #CHAPTER 1,1
2019,PetLab Extractos,PetLab ExtractosTM - Conditioner for Dogs - ALOE VERA and AVOCADO OIL - 1 GAL (3.79 L),1
2019,PetLab Extractos,PetLab ExtractosTM - Neutral Shampoo - LAVENDER - 10 FL OZ (296 ml),1
2019,RITUALS,Miracle Concealer,1
2019,Red Carpet Manicure,LED Nail Gel Polish - Sultry Starlet,1
2019,Revlon,Revlon Color Burst Matte Lip Balm,1
2019,Revlon,Revlon Skinlights Bronzer,1
2019,Revlon,Revlon Ultra HD Matte Lip Color,1
2019,Revlon,Super Lustrous Matte Lipstick Wonder Woman II,1
2019,Revlon CS,Revlon Eyeshadow Stick,1
2019,SINFUL COLORS,FACE FORWARD ALL OVER FACE STICK - BLUSH,4
2019,Sally Hansen ,Diamond Strength Nail Color,1
2019,Sea Enzyme 4552-815 Ultra Umbrella,Sunscreen,1
2019,Sulwhasoo,Sulwhasoo Essential Lip Serum Stick No.6,1
2019,Tom's of Maine,Tom's of Maine Natural Activated Charcoal Whitening Peppermint Toothpaste,1
2019,Tom's of Maine,Tom's of Maine Natural Fluoride Free SLS free Activated Charcoal Whitening Peppermint Toothpaste,2
2019,Victoria's Secret Beauty,PINK Bath Bomb,1
2019,Yanbal,High Precision Long Lasting Eyeliner,1
2019,Your Name Professional Brands,Brow Shaper Kit,3
2019,ZO Skin Health,Offects Exfoliating Polish Professional Use,1
2019,ZO Skin Health ,Correct & Conceal Light,1
2019,tarte,big ego� sketch & set� brow pencil & tinted gel,1
2020,Careline,Self Heating Face Mask With Natural Activated Charcoal,1
2020,Cuore,K-Palette Essence in Eyebrow [03 Natural Brown],1
2020,DND,DC 33 Nail gel & polish,1
2020,Kaja,"Air Heart Lightweight, Natural-Finish Lipstick 02 Bbygirl",1
2020,Lush Manufacturing Ltd.,Limelight Toothy Tabs,1
2020,Lush Manufacturing Ltd.,Sunnyside Up Shower Jelly,1
2020,SEPHORA,SEPHORA - GOMMAGE LEVRES FRUIT DU DRAGON/DRAGON FRUIT LIP SCRUB,1
2020,SEPHORA,SEPHORA - MASQUES YEUX CAFEINE/ CAFFEINE EYE MASKS,1
2020,SEPHORA,SEPHORA - WILD WISHES - MAKEUP PALETTE,5
2020,Sulwhasoo,SULWHASOO ESSENTIAL LIP SERUM STICK NO.11,1
2020,Ultraceuticals,A-Zyme Peel,2
2020,Ultraceuticals,Ultra A Skin Perfecting Serum Mild,1
2103,Dr. Chen,Youth Emulsion,3
2103,Dr. Chen,Youth Masque,4
2103,Kandesn,Balancing Splash,1
2103,Kandesn,Cleansing Foam,1
2103,Kandesn,Concealer,1
2103,Kandesn,Creamy Powder,2
2103,Kandesn,Dual Pressed Powder,4
2103,Kandesn,Hand & Body Lotion,1
2103,Kandesn,LIp Gloss,2
2103,Kandesn,Lash Enhancer Mascara,2
2103,Kandesn,Lip Color Palette Set 1,1
2103,Kandesn,Lip Color Palette Set 2,1
2103,Kandesn,Lip Gloss Palette,1
2103,Kandesn,Liquid Eyeliner,3
2103,Kandesn,Moisturizing Lip Colors,3
2103,Oi-Lin,Cleansing Cream,1
2103,Oi-Lin,Deep Moisture Lotion SPF-25,2
2103,Oi-Lin,Deep Moisture Lotion Tinted SPF-25,1
2103,Oi-Lin,Exceptional Cream,1
2103,Oi-Lin,Lip Replenish Gel,2
2103,Oi-Lin,Natural Emulsion SPF 30,1
2103,Oi-Lin,Night Emulsion,1
2103,Oi-Lin,Rebuild Cream,1
2103,SunSmile,Herbal Toothpaste,1
2103,SunSmile,Tabs,1
2104,The Body Shop,Juice It Grapefruit & Mandarin Exfoliating Body Scrub,1
