created_yr,BrandName,ProductName,chemical_count
2014,Love U X,Passion Fruit Lip Scrub,1
2014,Lumene,Lumene Blueberry Curl Mascara Rich Black,1
2014,Lumene,Lumene Blueberry Volume Mascara Rich Black,1
2014,Lumene,Lumene Bright Now Blur Line & Pore Minimizer,1
2014,Lumene,Lumene Bright Now Visible Repair 2in1 Eye Cream & Concealer,1
2014,Lumene,Lumene Bright Now Visible Repair Tone Corrector,1
2014,Lumene,"Lumene Bright Now Vitamin C BB Cream SPF20, 01 Light",3
2014,Lumene,"Lumene Bright Now Vitamin C BB Cream SPF20, 02 Medium",3
2014,Lumene,Lumene Bright Now Vitamin C BB Serum,1
2014,Lumene,Lumene Bright Now Vitamin C Day Cream SPF15,2
2014,Lumene,Lumene Matt Touch Deep-Cleansing Peat Mask,1
2014,Lumene,Lumene Sensitive Touch Instant Relief Serum,1
2014,Lumene,Lumene Time Freeze Anti-Age CC Color Correcting Cream Light,2
2014,Lumene,Lumene Time Freeze Anti-Age CC Color Correcting Cream Medium,2
2014,Lumene,Lumene Time Freeze Instant Eye Lift Serum,2
2014,Lumene,Lumene Time Freeze Ultra Firm Elixir,1
2014,Luminelle 4 2014 Summer,3 PEARL EFFECT EYESHADOWS,1
2014,Luminelle 4 2014 Summer,COMPACT BRONZING POWDER IN 3 EARTHY SHADES,1
2014,Luminelle 4 2014 Summer,CRACKLE NAIL POLISH,1
2014,Luminelle 4 2014 Summer,Eye pencil,1
2014,Luminelle 4 2014 Summer,Glitter mascara,1
2014,Luminelle 4 2014 Summer,Gloss,1
2014,Luminelle 4 2014 Summer,Nail polish,1
2014,Luminelle 4 2014 WINTER ,BLACKBERRIES NOURISHING LIP BALM-CHRISTMAS,1
2014,Luminelle 4 2014 WINTER ,BLACKBERRIES SPARKLING BODY POWDER-CHRISTMAS,1
2014,Luminelle 4 2014 WINTER ,EYE PENCIL CHRISTMAS,1
2014,Luminelle 4 2014 WINTER ,GLITTER MASCARAL-CHRISTMAS,1
2014,Luminelle 4 2014 WINTER ,GLOSS WITH RASPBERRY EXTRACT-CHRISTMAS,1
2014,Luminelle 4 2014 WINTER ,NAIL POLISH-CHRISTMAS,1
2014,Lush,Baked Alaska,1
2014,Lush,Candy Mountain,1
2014,Lush,Celebrate Body Lotion 220g,1
2014,Lush,D'Fluff shaving soap,1
2014,Lush,Fairy Ring,1
2014,Lush,First Snow Sparkling,1
2014,Lush,Fun - Gold,2
2014,Lush,Fun-Snowman,1
2014,Lush,"Hot Toddy Shower Gel 250mL			",1
2014,Lush,"Hot Toddy Shower Gel 500mL			",1
2014,Lush,Parsley Porridge,1
2014,Lush,Rose Bubble Bar,1
2014,Lush,Santa's Lip Scrub,1
2014,Lush,Shoot for the Stars,1
2014,Lush,Snow Angel,1
2014,Lush,Snow Fairy 100ml,1
2014,Lush,Snow Fairy 250ml,1
2014,Lush,Snow Fairy Sparkle,1
2014,Lush,Snowcake Soap 100g,1
2014,Lush,Snowcake Soap Bulk,1
2014,Lush,Snowman Jelly 100g,1
2014,Lush,So White Shower Gel 100mL,1
2014,Lush,So White Shower Gel 250mL,1
2014,Lush,So White Shower Gel 500mL,1
2014,Lush,"Star Light, Star Bright",1
2014,Lush,The Christmas Penguin,1
2014,Lush,The Melting Snowman,1
2014,Lush,Wizard,1
2014,Lush,Wonder Woohoo,1
2014,Lush,Yog Nog Soap 100g,1
2014,Lush,Yog Nog Soap Bulk,1
2014,Lush ,Baked Alaska Soap 100g,1
2014,Lush ,"Hot Toddy Shower Gel 100mL			",1
2014,Lush ,Northen Lights,1
2014,Lush ,Snow Fairy 500ml,1
2014,Lush ,The Christmas Hedgehog,1
2014,Lush Manufacturing Ltd,Golden Wonder,1
2014,Luxury Lush Pud,Luxury Lush Pud,2
2014,MARC JACOBS BEAUTY,HIGHLINER GEL EYE CRAYON,1
2014,MARC JACOBS BEAUTY,KISS POP LIP COLOR STICK,1
2014,MARC JACOBS BEAUTY,LOVEMARC MATTE LIP GEL,1
2014,MARC JACOBS BEAUTY,MARVELOUS MOUSSE TRANSFORMATIVE FOUNDATION,1
2014,MARC JACOBS BEAUTY,PERFECTION POWDER FEATHERWEIGHT FINISH,1
2014,MARC JACOBS BEAUTY,RE(MARC)ABLE FULL COVER CONCEALER,1
2014,MARC JACOBS BEAUTY,SHAMELESS BOLD BLUSH,1
2014,MARC JACOBS BEAUTY,SMART WAND TINTED FACE STICK,1
2014,MARC JACOBS BEAUTY,STYLE EYE-CON NO. 7 PLUSH EYESHADOW,2
2014,MARC JACOBS BEAUTY,STYLE EYE-CON NO.3 PLUSH EYESHADOW,1
2014,MARC JACOBS BEAUTY,TWINKLE POP EYE STICK,1
2014,MAYBELLINE,Maybelline Brow Drama - all shades,1
2014,MAYBELLINE,Maybelline Colossal Volum'Express Pumped Up Mascara Washable - all shades,1
2014,MAYBELLINE,Maybelline Dream Wonder Foundation - all shades,1
2014,MAYBELLINE,Maybelline Face Studio Master Blush Stick,1
2014,MAYBELLINE,Maybelline The Elixir By Color Sensational,1
2014,MAYBELLINE,Maybelline Wonderskin Face Powder,1
2014,MAYBELLINE ,Maybelline Colossal Volum'Express Pumped Up Mascara Waterproof - all shades,1
2014,MAYBELLINE ,Maybelline Dream Pure BB - all shades,1
2014,MAYBELLINE ,Maybelline Eye Studio Master Kajal Eyeliner - all shades,1
2014,MD Formulations,Moisture Defense Antioxidant Eye Creme,1
2014,MDSolarSciences�,Daily Anti-Aging Moisturizer Broad Spectrum SPF30,2
2014,MDSolarSciences�,Daily Eye Repair Emulsion,3
2014,MDSolarSciences�,Evening Facial Repair Serum ProVention-R,2
2014,MDSolarSciences�,MD Creme Mineral Beauty Balm SPF50 Light/Medium,1
2014,MDSolarSciences�,MD Creme Mineral Beauty Balm SPF50 Medium/Dark,1
2014,MDSolarSciences�,Mineral Creme SPF30,1
2014,MDSolarSciences�,Mineral Creme SPF50,1
2014,MDSolarSciences�,Mineral Lotion SPF50,1
2014,MDSolarSciences�,Mineral Sunscreen Stick SPF40,1
2014,MDSolarSciences�,Mineral Tinted Creme SPF30,1
2014,MDSolarSciences�,Quick Dry Spray SPF40,1
2014,MELVITA,BRIGHTENING EYE-CONTOUR SERUM,3
2014,MELVITA,PLUMPING RADIANCE SERUM,2
2014,MELVITA,YOUTHFUL SERUM,1
2014,MELVITA,YOUTHFUL SKIN MASK,1
2014,MENARD,ONE TOUCH LIPSTICK A,1
2014,MUA,Anti-Feathering Lip Liner,1
2014,MUA,Color Infused Balm,1
2014,MUA,Color Intense Lipstick,1
2014,MUA,Extreme Shimmer Lipstick,1
2014,MUA,High Shine Lipstick,1
2014,MUA,Intense Color Moisture Balm,1
2014,MUA,Lip Color Crayon,1
2014,MUA,Lip Primer,1
2014,MUA,Liquid Lipstick,1
2014,MUA,Luminizing Lip Gloss,1
2014,MUA,Moisture Balm,1
2014,MUA,Super Shine Gloss,1
2014,MUA,Super Sparkle Gloss,1
2014,Mary Kay,Baked Eye Trio,2
2014,Mary Kay,Botanical Effects� Mask 1 (Dry Skin),1
2014,Mary Kay,Botanical Effects� Mask 2 (Normal Skin),1
2014,Mary Kay,Botanical Effects� Mask 3 (Oily Skin),2
2014,Mary Kay,CC Cream Sunscreen Broad Spectrum SPF 15,1
2014,Mary Kay,Gel Eyeliner,1
2014,Mary Kay,Hello Sunshine Collection Creamy Lip Color,1
2014,Mary Kay,Hello Sunshine Collection Nail Lacquer,2
2014,Mary Kay,Hello Sunshine Collection Springy Eye Duo,1
2014,Mary Kay,Lash Love Mascara,1
2014,Mary Kay,Mineral Eye Color - Matte,1
2014,Mary Kay,Nourishine Plus� Lip Gloss,1
2014,Mary Kay,Satin Hands� Fragrance-Free Satin Smoothie Hand Scrub,1
2014,Mary Kay,TimeWise Repair� Lifting Serum - Volu-Firm�,1
2014,Max Factor,Max Factor Lash Perfection Mascara,1
2014,Max Factor,Max Factor Lash Perfection Volume Couture Mascara,1
2014,Max Factor,Max Factor Max Wear Lipcolor Step 1,1
2014,Max Factor,Max Factor Max Wear Lipcolor Step 2,1
2014,Max Factor,Max Factor Stretch & Separate Mascara,1
2014,Meaningful Beauty,Anti-Aging Night Creme,1
2014,Meaningful Beauty,Deep Cleansing Masque,1
2014,Meijer,Absolute Moisture - Cocoa Butter (Lotion),1
2014,Meijer,Invigorating Apricot Scrub,1
2014,Meijer,Medicated Apricot Scrub,1
2014,Meijer,Silky Smooth Body Wash,1
2014,Merle Norman,Expert Finish Makeup Broad Spectrum SPF 25,1
2014,Merle Norman Cosmetics,Pro Eyecolor Palette,1
2014,Modere,Harmonizing Cream,1
2014,Morgan Taylor,Adorned in Diamonds,1
2014,Morgan Taylor,All Dolled Up,1
2014,Morgan Taylor,Coming Up Roses,1
2014,Morgan Taylor,Heaven Sent,1
2014,Morgan Taylor,I'm Charmed,1
2014,Morgan Taylor,In The Nude,1
2014,Morgan Taylor,La Dolce Vita,1
2014,Morgan Taylor,Lip Service,1
2014,Morgan Taylor,Luxe Be A Lady,1
2014,Morgan Taylor,Make Me Blush,1
2014,Morgan Taylor,Must Have Mauve,1
2014,Morgan Taylor,New Romance,1
2014,Morgan Taylor,One and Only,1
2014,Morgan Taylor,Perfect Match,1
2014,Morgan Taylor,Polished Up,1
2014,Morgan Taylor,Simply Irresistable,1
2014,Morgan Taylor,Sitting Pretty,1
2014,Morgan Taylor,Sugar Fix,1
2014,Morgan Taylor,Sweet Surrender,1
2014,Morgan Taylor,Sweetest Thing,1
2014,Morgan Taylor,Who's That Girl,1
2014,Morgan Taylor ,All White Now,1
2014,Motions,Motions Shine Enhancing Pomade,1
2014,Motions,Motions for Natural Textures Heat Styled Straight Finisher Cleanser,1
2014,NARS,NARS All Day Luminous Powder Foundation,2
2014,NARS,NARS All Day Luminous Weightless Foundation,1
2014,NARS,NARS Audacious Lipstick,1
2014,NARS,NARS Balanced Foundation,1
2014,NARS,NARS Blush,5
2014,NARS,NARS Blush/Bronzer Duo,1
2014,NARS,NARS Brow Gel,1
2014,NARS,NARS Brow Perfector,1
2014,NARS,NARS Dual-Intensity Eyeshadow,1
2014,NARS,NARS Eye Paint,1
2014,NARS,NARS Highlighting Blush Powder,3
2014,NARS,NARS Highlighting Blush/Duo,1
2014,NARS,NARS Larger Than Life Lipgloss,1
2014,NARS,NARS Larger Than Life Long-Wear Eyeliner,1
2014,NARS,NARS Matte Multiple,1
2014,NARS,NARS Night Series Eyeliner,1
2014,NARS,NARS Oil Free Foundation,1
2014,NARS,NARS Pure Matte Lip Stick,1
2014,NARS,NARS Pure Radiant Tinted Moisturizer,2
2014,NARS,NARS Radiant Cream Compact Foundation,1
2014,NARS,NARS Radiant Creamy Concealer,1
2014,NARS,NARS Satin Lip Pencil,1
2014,NARS,NARS Single Eyeshadow,2
2014,NARS,NARS Velvet Gloss Lip Pencil,1
2014,NARS,NARS Velvet Lip Liner,1
2014,NARS,NARS Velvet Shadow Stick,1
2014,NATURA BISSE,C+C Ascorbic Souffle Mask,1
2014,NATURA BISSE,C+C Vitamin Scrub,1
2014,NATURA BISSE,C+C Vitamin Souffle Mask,1
2014,NATURA BISSE,Diamond Experience Life Infusion Ritual Biomarker Essence,1
2014,NATURA BISSE,Diamond Experience Life Infusion Ritual/Biomarker Nectar,1
2014,NATURA BISSE,Diamond Life Infusion,1
2014,NATURA BISSE,Diamond White Expertise Glowing Mask,1
2014,NATURA BISSE,Diamond White Matte Finish Sun Protection,2
2014,NATURA BISSE,Diamond White Oil-Free Brilliant Sun Protection,2
2014,NATURA BISSE,High Density Lift,1
2014,NATURA BISSE,Hydro Protective Concentrate,1
2014,NATURA BISSE,The Cure Sheer Oil-Free Fluid,2
2014,NATURA BISSE,The Cure Sheer Touch,1
2014,NATURA BISSE,Tolerance Comfort Mask,1
2014,NONE,DAILY MOISTURIZING LOTION,1
2014,NONE,VOLCANO MASK,1
2014,NUTRITION BODY,NOURISHING BODY LOTION DRY SKIN,1
2014,Nail Spa,Base Coat,1
2014,Nail Spa,Biotin Nail Hardener,1
2014,Nail Spa,Calcium Nail Hardener,1
2014,Nailene,Acrylic Liquid,1
2014,Nailene,French Pearl-White Tip Pen,1
2014,Natura Bisse,Diamond Life Infusion Retinol Eye Serum,1
2014,Natura Bisse,ESSENTIAL SHOCK INTENSE RETINOL FLUID,1
2014,Natural Advantage,Firming & Lifting Neck Treatment,2
2014,Natural Advantage,Nighttime Renewal Complex with Retinol,1
2014,Nexxus,Hair Spray,1
2014,Nivea,Nivea A Kiss of Shimmer Radiant Lip Care,1
2014,Nivea,Nivea A Kiss of Strawberry Fruity Lip Care,1
2014,Nivea,Nivea Lip Butter Caramel Cream Kiss,1
2014,Nivea,Nivea Lip Butter Raspberry Rose Kiss,1
2014,Nivea,Nivea Lip Butter Smooth Kiss,1
2014,Nivea,Nivea Lip Butter Vanilla and Macadamia Kiss,1
2014,No7,Beautiful Skin Dark Circle Corrector,1
2014,No7,CC Cream Light,1
2014,No7,CC Cream Medium,1
2014,No7,High Shine Intense Lip Crayon,1
2014,No7,No7 Radiant Glow Concealer 60,1
2014,No7,No7 Stay Perfect Blemish Cover,1
2014,No7,No7 Stay Perfect Metallic Eyes Pencil,1
2014,No7,Pop & Glow Cream Blush,1
2014,No7,Precision Lips Pencil,1
2014,No7,Precision Lips Pencil Red,1
2014,No7,Precision Lips Pencil Rose,1
2014,No7,Precision Lips Pencil Soft Blush,1
2014,No7,Radiant Glow Concealer,2
2014,No7,Radiant Glow Concealer 10,1
2014,No7,Radiant Glow Concealer 20,1
2014,No7,Radiant Glow Concealer 30,1
2014,No7,Shine & Tint Ballet,1
2014,No7,Shine & Tint Posy,1
2014,No7,Shine & Tint Ruby,1
2014,No7,Shine & Tint Seduce,1
2014,No7,Shine & Tint Sultry,1
2014,No7,Smoky Powder Eyeliner,1
2014,No7,Stay Perfect Eyeshadow,2
2014,No7,Stay Perfect Shade & Define Black Shimmer,1
2014,No7,Stay Perfect Shade & Define Coffee Bean,1
2014,No7,Stay Perfect Shade & Define Cool Mink,1
2014,No7,Stay Perfect Shade & Define Deep Purple,1
2014,No7,Stay Perfect Shade & Define Glistening Ray,1
2014,No7,Stay Perfect Shade & Define Pink Pearl,1
2014,No7,Stay Perfect Trio Eye Shadow Palette,1
2014,No7,Stay Perfect Trio Eyeshadow Palette,1
2014,No7,Stay Precise Liquid Liner Mermaid,1
2014,Nouvelle,NOUVELLE+  Retinol Correction Cream,1
2014,Nu Skin,Nu Colour Advanced Tinted Moisturizer Broad Spectrum SPF 15 - Beige,1
2014,Nu Skin,Nu Colour Bronzing Pearls,1
2014,Nu Skin,Tru Face Skin Perfecting Gel,1
2014,ORS,Olive Oil Girls Fly Away Taming Gel,1
2014,Olay,Olay Fresh Effects Bright on Schedule! Eye Awakening Cream,1
2014,Olay,Olay Fresh Effects Dew Over Hydrating Gel Moisturizer,1
2014,Olay,Olay Luminous Tone Perfecting Cream,1
2014,Olay,Olay Regenerist Regenerating Night Recovery Cream,1
2014,Olay,Olay Total Effecs 7-in-One Eye Brightening CC Cream,1
2014,Olay,Olay Total Effects 7-in-One Dark Circle Minimizing CC Cream,1
2014,Olay,Olay Total Effects 7-in-One Moisturizer + Serum Duo with Sunscreen Fragrance Free,1
2014,Olay,Olay Total Effects 7-in-One Night Pore Perfector Moisturizer,1
2014,Olay,Olay Total Effects Moisturizer with Sunscreen Broad Spectrum SPF 15 Fragrance-Free,2
2014,Olay,Olay Total Effects Moisturizer with Sunscreen Broad Spectrum SPF 30,2
2014,Old Navy,Black Halloween Kit,1
2014,Old Navy,"Black, eye crayon",1
2014,Old Navy,Blue Nail Trio - Blue,1
2014,Old Navy,Blue Nail Trio- Silver,1
2014,Old Navy,"Blue, Nail Enamel (5 pk mini nails & Nail Trio)",1
2014,Old Navy,"Bright Coral, lip gloss",1
2014,Old Navy,"Bronze, Eye Crayon",1
2014,Old Navy,"Dark Pink, lip gloss",1
2014,Old Navy,"Dark pink glitter, Nail Enamel (5 pk nail kit)",1
2014,Old Navy,"Fuchsia Sequin, Nail Enamel",1
2014,Old Navy,Glitterati,1
2014,Old Navy,Hair Mascara - Green,1
2014,Old Navy,Hair Mascara - White,1
2014,Old Navy,"Light Pink, Lipstick",1
2014,Old Navy,"Light Pink, lip gloss",1
2014,Old Navy,Lip Gloss (Cherry Pie),1
2014,Old Navy,Lip Gloss (Coral),1
2014,Old Navy,Lip Gloss (Vanilla Mint),1
2014,Old Navy,Lip Gloss (Watermelon),1
2014,Old Navy,Lip Gloss - Bright Coral,1
2014,Old Navy,Lip Gloss - Bright Pink,1
2014,Old Navy,Lip Gloss - Light Pink,1
2014,Old Navy,Lip Gloss - Medium Pink,1
2014,Old Navy,Lip Gloss - Peach,1
2014,Old Navy,Lip Gloss - light mauve,1
2014,Old Navy,Lip Gloss- Light Coral,1
2014,Old Navy,Lip Gloss- Neutral,1
2014,Old Navy,"Neutral, Lipstick",1
2014,Old Navy,Old Navy Orange Halloween Kit,1
2014,Old Navy,"Orange, Lipstick",1
2014,Old Navy,"Pink Mica, Nail Enamel (5 pk nail kit)",1
2014,Old Navy,Pink Nail Trio - Pink,1
2014,Old Navy,Pink Nail Trio- Mauve,1
2014,Old Navy,"Purple Glitter, Nail Enamel (5 pack nail kit)",1
2014,Old Navy,Purple Halloween Kit,1
2014,Old Navy,Rasberry Tart,1
2014,Old Navy,Rose Colored Glasses,1
2014,Old Navy,"Silver, Eye Crayon",1
2014,Old Navy,"Silver, Nail Enamel (5 pk mini nails & Nail trio)",1
2014,Old Navy,"Teal Appeal, Nail Enamel",1
2014,Old Navy,Teal Me Later,1
2014,Old Navy,"White Glitter, Nail Enamel (5 pack nail kit)",1
2014,"Orlane, Paris",B21 Extraordinaire,1
2014,Oxy,Oxy Daily Defense Ultra Facial Cleanser,1
2014,Oxy,Oxy Maximum Action Spot Treatment - Tinted,1
2014,PARFUMS CHRISTIAN DIOR,DIORSNOW COMPACT Fond de Teint Eclaircissant Transaparence Pure & Parfaite / White Reveal Pure & Perfect Transparency Makeup,1
2014,PArfums Christian Dior,DIOR VERNIS Haute Couleur Brillance et Tenue Effet Gel / Couture Colour Gel Shine and Long Wear Nail Lacquer,1
2014,PCA SKIN,Ideal Complex restorative eye cream,1
2014,POP Beauty,Nail Glam Runway Ready Nail Lacquer Kit,1
2014,Palladio,Herbal Lip Lacquer,1
2014,Palladio,High Intensity Herbal Lip Balm,1
2014,Parfums Christian Dior,3 COULEURS SMOKY Regard Smoky Pr�t-�-Porter Base & Fards Duo / Easy-To-Wear Smoky Eyes Palette,1
2014,Parfums Christian Dior,5 COULEURS Palette Regard Couture Hautes Couleurs & Effets / Couture Colours & Effects Eyeshadow Palette,1
2014,Parfums Christian Dior,DIOR ADDICT LIPSTICK Brillance Spectaculaire Couleur Vibrante Vibrant color Spectacular Shine,1
2014,Parfums Christian Dior,DIORIFIC Rouge Haute Couleur Longue Tenue / Long-Wearing True-Color Lipstick,1
2014,Parfums Christian Dior,DIORSHOW FUSION MONO Fard Professionnel Haute Tenue Couleur Miroitante / Long-Wear Professional Mirror-Shine Eyeshadow,1
2014,Parfums Christian Dior,ROUGE DIOR Couleur Couture Soin Voluptueux / Couture Colour Voluptuous Care,1
2014,Parfums Christian Dior,SKINFLASH Pinceau Booster d'Eclat Radiance Booster Pen,1
2014,Pati DuBroff,Aqua Tint Lip Gloss,1
2014,Pati DuBroff,Graphic Line Professional Waterproof Eyeliner Collection Earth Tones,1
2014,Pati DuBroff,Luster Lips Professional Lip Balm Crayon,1
2014,Pati DuBroff,Perfect Nudes Professional Nude Lip Gloss,1
2014,Pati DuBroff,Perfect Palette Anniversary Edition- Eye Shadow,1
2014,Pati DuBroff,Perfect Palette Professional Neutral Eye Palette - Eye Liner,1
2014,Pati DuBroff,Perfect Palette Professional Neutral Eye Palette - Eye Shadow,1
2014,Pati DuBroff,Spotlight Palette Professional Smokey Neutral Eye Palette - Eye Liner,1
2014,Pati DuBroff,Spotlight Palette Professional Smokey Neutral Eye Palette - Eye Shadow,1
2014,Pati DuBroff,Star Palettes Interchangeable Color Collection - Blush,1
2014,Pati DuBroff,Star Palettes Interchangeable Color Collection - Eye Liner,1
2014,Pati DuBroff,Star Palettes Interchangeable Color Collection - Eye shadow,1
2014,Pati DuBroff,Star Palettes Interchangeable Color Collection - Lip Gloss,1
2014,Pati DuBroff,Visionary Eyes - Eye Crayon,1
2014,Paula's Choice,4 Mattes & A Glam,1
2014,Paula's Choice,All Bases Covered Foundation SPF 25,1
2014,Paula's Choice,Barely There Sheer Matte  Tint SPF 30,1
2014,Paula's Choice,Best Face Forward Foundation  SPF 25,1
2014,Paula's Choice,Brow/ Hair Tint,1
2014,Paula's Choice,Clear Ultra-Light Daily Mattifying Fluid SPF 30,1
2014,Paula's Choice,Clinical 1 Percent Retinol,1
2014,Paula's Choice,Extra Care Non-Greasy Sunscreen SPF 50,1
2014,Paula's Choice,Healthy Finish Pressed Powder SPF 15,1
2014,Paula's Choice,Hydralight Shine-Free Daily Mineral Complex SPF 30,1
2014,Paula's Choice,Moisture Boost Daily Restoring Complex SPF 30,1
2014,Paula's Choice,PC4MEN Nightime Repair,1
2014,Paula's Choice,Perfect Shine Hydrating Lip Gloss,1
2014,Paula's Choice,RESIST Anti-Aging Lip Gloss Broad Spectrum SPF 40,2
2014,Paula's Choice,RESIST Instant Smoothing Satin Finish Pressed Powder,1
2014,Paula's Choice,RESIST Intensive Repair Cream,1
2014,Paula's Choice,Resist Barrier Repair Targeted Moisturizer,1
2014,Paula's Choice,Resist Cellular Defense Daily Moisturizer SPF 25,1
2014,Paula's Choice,Resist Daily Smoothing Treatment 5% AHA,1
2014,Paula's Choice,Resist Instant Smoothing Anti-Aging Foundation,2
2014,Paula's Choice,Resist Intensive Wrinkle-Repair Retinol Serum,1
2014,Paula's Choice,Resist Pure Radiance Skin Brightening Treatment,1
2014,Paula's Choice,Resist Retinol Skin-Smoothing Body Treatment,1
2014,Paula's Choice,Resist Super Antioxidant Concentrate Serum,1
2014,Paula's Choice,Resist Ultimate Anti-Aging Hand Cream SPF30,2
2014,Paula's Choice,Resist Youth-Extending Daily Mattifying Fluid SPF 50,1
2014,Paula's Choice,Sheer Cream Lipstick SPF 15,2
2014,Paula's Choice,Skin Balancing Oil-Absorbing Mask,1
2014,Paula's Choice,Skin Balancing Super Antioxidant Concentrate Serum,1
2014,Paula's Choice,Skin Balancing Ultra Sheer Daily Defense   SPF 30,1
2014,Paula's Choice,Skin Recovery Daily Moisturizing Lotion SPF 30,1
2014,Paula's Choice,Skin Recovery Hydrating Treatment Mask,1
2014,Paula's Choice,Skin Recovery Super Antioxidant Concentrate Serum,1
2014,Paula's Choice,Soft Cream Concealer,1
2014,Paula's Choice ,Blush It On Contour Palette,1
2014,Paula's Choice LLC.,Brow Defining Cream Duo,1
2014,Pedix,Purifying Foot Bath Powder,1
2014,Pedix,Purifying Volcanic Mask,1
2014,Pedix Gel ,PDX Pedix Feet Base Gel,1
2014,Pedix Gel ,PDX Pedix Feet French Gel,1
2014,Pedix Gel ,PDX Pedix Feet Prothetic Gel,1
2014,Perricone MD,No Blush Blush,2
2014,Perricone MD,No Bronzer Bronzer,2
2014,Perricone MD,No Concealer Concealer No 2 Light to Medium,2
2014,Perricone MD,No Foundation Foundation No 1 Fair to Light,2
2014,Perricone MD,No Foundation Foundation No 2 Light to Medium,2
2014,Perricone MD,No Foundation Foundation Serum,2
2014,Perricone MD,No Lipstick Lipstick,2
2014,Perricone MD,No Mascara Mascara,1
2014,Pond's,Wet Cleaning Towelettes,1
2014,Pro White & Professional Manicure,Pro White,1
2014,Proactiv,Green Tea Moisturizer,1
2014,Proactiv+ ,Eye Brightening Serum,1
2014,Professional Manicure,Ridge Filling Base Coat,1
2014,Publix,Medicated Apricot Scrub,1
2014,Pucker Ups ,"Pucker Ups Tropical Fruit Lip Balm, tinted silkening with cocoa butter",1
2014,Purminerals,4-in-1 Liquid 14-Hour Wear Foundation Broad Spectrum SPF 15,1
2014,Purminerals,Chateau de Vine Lipstick,2
2014,Purminerals,Disappearing Act 4-in-1 Correcting Concealer,1
2014,Purminerals,Liquid Veil 4-in-1 Spray Foundation,1
2014,Quantum Colors,Riveting Reds Conditioner,1
2014,RITUALS,Sakura Spring,1
2014,RITUALS,Samurai Shave,1
2014,Red Carpet,Camera Shy,1
2014,Red Carpet,Nervous with Anticipation,1
2014,Red Carpet Manicure,#lostmyslipper,1
2014,Red Carpet Manicure,9 Inch Heels,1
2014,Red Carpet Manicure,A Dream Come True,1
2014,Red Carpet Manicure,After Party Playful,1
2014,Red Carpet Manicure,And The Winner Is,1
2014,Red Carpet Manicure,Bashful Moments,1
2014,Red Carpet Manicure,Black Stretch Limo,1
2014,Red Carpet Manicure,Blase Beauty,1
2014,Red Carpet Manicure,Candid Moment,1
2014,Red Carpet Manicure,Courageous Kind Of Girl,1
2014,Red Carpet Manicure,Dripping In Luxury,1
2014,Red Carpet Manicure,Drop Dead Gorgeous,1
2014,Red Carpet Manicure,Envelope Please,1
2014,Red Carpet Manicure,Fairy Tale Moment,1
2014,Red Carpet Manicure,Fake Bake,1
2014,Red Carpet Manicure,Glitterazzi,1
2014,Red Carpet Manicure,Haute Couture,1
2014,Red Carpet Manicure,I Am So Honored,1
2014,Red Carpet Manicure,I Simply Love Your Nails,1
2014,Red Carpet Manicure,Its Not A Taupe,1
2014,Red Carpet Manicure,Just Marvelous Darling,1
2014,Red Carpet Manicure,Leading Lady,1
2014,Red Carpet Manicure,"Life Is Short, Wear A Tiara",1
2014,Red Carpet Manicure,Love Those Baby Blues,1
2014,Red Carpet Manicure,Magic Wand-erful,1
2014,Red Carpet Manicure,Midnight Affair,1
2014,Red Carpet Manicure,My Inspiration,1
2014,Red Carpet Manicure,Nominated For..,1
2014,Red Carpet Manicure,Oh So 90210,1
2014,Red Carpet Manicure,One Of A Kind,1
2014,Red Carpet Manicure,Paparrazzied,1
2014,Red Carpet Manicure,Parisian Chic,1
2014,Red Carpet Manicure,Patent LeatherPump,1
2014,Red Carpet Manicure,Plum Up The Volume,1
2014,Red Carpet Manicure,Put A Slipper On It,1
2014,Red Carpet Manicure,Royal Transformations,1
2014,Red Carpet Manicure,Shimmery Silhouette,1
2014,Red Carpet Manicure,Simply Adorable,1
2014,Red Carpet Manicure,Simply Stunning,1
2014,Red Carpet Manicure,Style Savy,1
2014,Red Carpet Manicure,Sunset Over Sag Harbor,1
2014,Red Carpet Manicure,Take A Bow,1
2014,Red Carpet Manicure,"Thank You, Thank You",1
2014,Red Carpet Manicure,That's Madam To You,1
2014,Red Carpet Manicure,The Matter Of Prince-iple,1
2014,Red Carpet Manicure,The Night Is Young,1
2014,Red Carpet Manicure,The Perfect Pair,1
2014,Red Carpet Manicure,Toast Of The Town,1
2014,Red Carpet Manicure,Tre Chic,1
2014,Red Carpet Manicure,Violetta Darling,1
2014,Red Carpet Manicure,Well Aren't We Lovely,1
2014,Red Carpet Manicure,What A Suprise,1
2014,Red Carpet Manicure,White Hot,1
2014,Red Carpet Manicure,Who Are You Wearing,1
2014,Red Carpet Manicure,Wow!!,1
2014,Red Manicure Manicure,Best Dressed,1
2014,Regis Design Line,Intensity Conditioning Therapy,1
2014,Regis Design Line,Interrupt Texturizing Clay,1
2014,Regis Design Line,Moisturizing Conditioner,1
2014,Regis Design Line,Moisturizing Shampoo,1
2014,Rite Aid,Medicated Apricot Scrub,1
2014,Rodan + Fields,Enhancements Body Micro-Dermabrasion,1
2014,Rodan + Fields,Enhancements Mineral Peptides,1
2014,Rodan + Fields,Redefine Brightening Hand Treatment,1
2014,Rodan + Fields,Redefine Daily Cleansing Mask,1
2014,Rodan + Fields,Redefine Multi-Function Eye Cream,1
2014,Rodan + Fields,Redefine Overnight Restorative Cream,1
